customer_id,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_total,segment
3241,1,1005.99,177,3,1,2,312,6,New & Promising
3243,1,993.0,154,3,1,2,312,6,New & Promising
3244,1,1171.08,202,2,1,2,212,5,At Risk
3245,2,5923.93,6,5,4,5,545,14,Champions
3247,1,997.77,91,4,1,2,412,7,New & Promising
3251,1,1336.07,248,2,1,2,212,5,At Risk
3252,2,2312.12,96,4,4,3,443,11,Champions
3253,2,1151.15,197,2,4,2,242,8,At Risk
3258,1,4411.99,70,4,1,5,415,10,New & Promising
3259,1,533.81,107,4,1,1,411,6,New & Promising
3263,2,4747.86,227,2,4,5,245,11,At Risk
3267,1,798.8,19,5,1,2,512,8,New & Promising
3273,1,423.2,349,1,1,1,111,3,Lost
3277,2,2710.45,12,5,4,4,544,13,Champions
3279,1,240.42,240,2,1,1,211,4,At Risk
3280,1,386.38,244,2,1,1,211,4,At Risk
3281,1,644.69,36,5,1,1,511,7,New & Promising
3282,1,2087.93,127,3,1,3,313,7,New & Promising
3283,1,4274.84,45,5,1,5,515,11,New & Promising
3284,1,2739.08,331,1,1,4,114,6,Lost
3285,1,1263.83,355,1,1,2,112,4,Lost
3287,1,147.91,57,5,1,1,511,7,New & Promising
3291,2,5370.21,150,3,4,5,345,12,Loyal
3292,1,1468.34,267,2,1,3,213,6,At Risk
3293,1,521.76,309,1,1,1,111,3,Lost
3296,1,625.81,81,4,1,1,411,6,New & Promising
3300,3,4454.7300000000005,93,4,5,5,455,14,Champions
3301,1,3925.78,27,5,1,5,515,11,New & Promising
3307,1,1220.33,229,2,1,2,212,5,At Risk
3310,2,5221.030000000001,108,4,4,5,445,13,Champions
3311,1,685.27,35,5,1,1,511,7,New & Promising
3315,1,2191.24,216,2,1,3,213,6,At Risk
3316,1,137.74,294,1,1,1,111,3,Lost
3318,1,3604.26,343,1,1,4,114,6,Lost
3320,1,2607.94,117,4,1,4,414,9,New & Promising
3322,2,1001.37,20,5,4,2,542,11,Champions
3326,3,3405.75,42,5,5,4,554,14,Champions
3332,1,1074.4,259,2,1,2,212,5,At Risk
3333,1,1789.48,1,5,1,3,513,9,New & Promising
3334,1,59.89,195,2,1,1,211,4,At Risk
3336,1,705.1,142,3,1,1,311,5,New & Promising
3338,1,492.48,154,3,1,1,311,5,New & Promising
3339,1,721.76,324,1,1,1,111,3,Lost
3342,1,5903.34,103,4,1,5,415,10,New & Promising
3343,1,910.42,185,3,1,2,312,6,New & Promising
3344,1,505.66,73,4,1,1,411,6,New & Promising
3345,1,600.6,192,2,1,1,211,4,At Risk
3346,1,3470.25,94,4,1,4,414,9,New & Promising
3347,1,1242.62,167,3,1,2,312,6,New & Promising
3350,2,1715.62,179,3,4,3,343,10,Loyal
3352,1,3358.76,348,1,1,4,114,6,Lost
3357,1,1420.48,343,1,1,3,113,5,Lost
3358,1,4474.89,133,3,1,5,315,9,New & Promising
3361,1,2519.24,166,3,1,4,314,8,New & Promising
3362,1,279.9,241,2,1,1,211,4,At Risk
3366,2,2239.67,17,5,4,3,543,12,Champions
3368,1,394.78,38,5,1,1,511,7,New & Promising
3374,2,2421.4700000000003,13,5,4,4,544,13,Champions
3375,1,856.0,153,3,1,2,312,6,New & Promising
3376,1,1505.65,218,2,1,3,213,6,At Risk
3377,1,6388.2,353,1,1,5,115,7,Lost
3381,2,969.0799999999999,81,4,4,2,442,10,Champions
3382,1,391.84,172,3,1,1,311,5,New & Promising
3383,2,5576.62,108,4,4,5,445,13,Champions
3384,1,251.7,91,4,1,1,411,6,New & Promising
3386,2,4699.51,13,5,4,5,545,14,Champions
3387,1,3658.96,125,3,1,4,314,8,New & Promising
3391,1,2749.4,50,5,1,4,514,10,New & Promising
3392,1,372.63,26,5,1,1,511,7,New & Promising
3393,1,3370.34,121,4,1,4,414,9,New & Promising
3394,1,196.74,181,3,1,1,311,5,New & Promising
3398,1,3165.84,51,5,1,4,514,10,New & Promising
3402,4,4704.38,15,5,5,5,555,15,Champions
3403,2,6197.36,90,4,4,5,445,13,Champions
3404,1,1355.7,29,5,1,2,512,8,New & Promising
3405,1,1821.53,17,5,1,3,513,9,New & Promising
3406,1,1057.37,188,3,1,2,312,6,New & Promising
3407,2,1278.8899999999999,52,5,4,2,542,11,Champions
3409,2,1790.9299999999998,323,1,4,3,143,8,Lost
3412,2,6989.15,244,2,4,5,245,11,At Risk
3414,1,592.12,229,2,1,1,211,4,At Risk
3415,1,961.2,322,1,1,2,112,4,Lost
3418,1,638.0,355,1,1,1,111,3,Lost
3419,2,3938.33,76,4,4,5,445,13,Champions
3420,1,2290.18,254,2,1,3,213,6,At Risk
3422,1,1727.88,123,3,1,3,313,7,New & Promising
3423,1,207.01,202,2,1,1,211,4,At Risk
3424,1,3025.64,72,4,1,4,414,9,New & Promising
3425,2,1945.23,106,4,4,3,443,11,Champions
3432,2,4211.07,189,3,4,5,345,12,Loyal
3434,1,648.62,341,1,1,1,111,3,Lost
3435,1,1218.84,362,1,1,2,112,4,Lost
3436,2,2152.7,132,3,4,3,343,10,Loyal
3437,2,3057.62,27,5,4,4,544,13,Champions
3438,3,4428.71,157,3,5,5,355,13,Loyal
3439,1,920.65,313,1,1,2,112,4,Lost
3440,1,3063.96,313,1,1,4,114,6,Lost
3441,3,10079.25,10,5,5,5,555,15,Champions
3444,1,356.44,139,3,1,1,311,5,New & Promising
3448,1,2963.9,44,5,1,4,514,10,New & Promising
3449,1,1049.52,35,5,1,2,512,8,New & Promising
3452,1,886.34,360,1,1,2,112,4,Lost
3453,1,405.05,329,1,1,1,111,3,Lost
3456,3,2437.7,24,5,5,4,554,14,Champions
3457,1,2720.07,51,5,1,4,514,10,New & Promising
3458,1,3372.98,45,5,1,4,514,10,New & Promising
3460,1,727.54,139,3,1,1,311,5,New & Promising
3461,1,442.26,89,4,1,1,411,6,New & Promising
3462,2,3136.1400000000003,79,4,4,4,444,12,Champions
3465,1,2744.0,176,3,1,4,314,8,New & Promising
3466,1,4520.0,154,3,1,5,315,9,New & Promising
3467,1,3949.23,51,5,1,5,515,11,New & Promising
3473,4,4706.65,2,5,5,5,555,15,Champions
3474,1,1513.84,242,2,1,3,213,6,At Risk
3475,1,257.44,236,2,1,1,211,4,At Risk
3481,1,174.59,154,3,1,1,311,5,New & Promising
3482,1,2203.12,130,3,1,3,313,7,New & Promising
3483,1,3297.71,244,2,1,4,214,7,At Risk
3486,1,5275.04,341,1,1,5,115,7,Lost
3488,1,2360.82,164,3,1,3,313,7,New & Promising
3493,1,1731.48,103,4,1,3,413,8,New & Promising
3499,1,250.58,219,2,2,1,221,5,At Risk
3502,1,1859.06,353,1,2,3,123,6,Lost
3503,1,305.54,334,1,2,1,121,4,Lost
3507,1,2470.9,12,5,2,4,524,11,New & Promising
3508,1,436.31,204,2,2,1,221,5,At Risk
3510,1,273.54,90,4,2,1,421,7,New & Promising
3513,3,1897.7,7,5,5,3,553,13,Champions
3514,1,2836.86,281,1,2,4,124,7,Lost
3515,1,2332.66,278,1,2,3,123,6,Lost
3520,1,2173.56,216,2,2,3,223,7,At Risk
3521,1,516.03,188,3,2,1,321,6,New & Promising
3523,1,2151.97,148,3,2,3,323,8,New & Promising
3524,1,2757.08,101,4,2,4,424,10,New & Promising
3528,1,3108.08,42,5,2,4,524,11,New & Promising
3531,1,296.31,308,1,2,1,121,4,Lost
3534,2,4984.02,24,5,4,5,545,14,Champions
3535,2,3622.63,56,5,4,4,544,13,Champions
3537,2,3244.62,285,1,4,4,144,9,Lost
3539,1,1041.32,12,5,2,2,522,9,New & Promising
3541,1,1572.76,283,1,2,3,123,6,Lost
3543,3,6348.01,57,5,5,5,555,15,Champions
3544,2,1812.22,62,4,4,3,443,11,Champions
3545,1,2429.0,48,5,2,4,524,11,New & Promising
3550,1,6604.36,350,1,2,5,125,8,Lost
3551,2,5448.4,9,5,4,5,545,14,Champions
3555,1,3296.3,21,5,2,4,524,11,New & Promising
3558,2,3705.13,9,5,4,4,544,13,Champions
3559,2,5479.88,267,2,4,5,245,11,At Risk
3560,1,576.52,204,2,2,1,221,5,At Risk
3561,1,254.86,133,3,2,1,321,6,New & Promising
3562,1,3824.88,158,3,2,4,324,9,New & Promising
3565,1,848.64,144,3,2,2,322,7,New & Promising
3566,1,1955.35,110,4,2,3,423,9,New & Promising
3567,1,694.84,9,5,2,1,521,8,New & Promising
3571,1,1518.45,104,4,2,3,423,9,New & Promising
3573,1,2340.42,126,3,2,3,323,8,New & Promising
3575,1,735.45,45,5,2,1,521,8,New & Promising
3576,1,1079.81,195,2,2,2,222,6,At Risk
3577,1,2658.4,330,1,2,4,124,7,Lost
3578,1,1727.02,195,2,2,3,223,7,At Risk
3580,1,1473.45,354,1,2,3,123,6,Lost
3581,2,2547.36,112,4,4,4,444,12,Champions
3582,1,1015.69,166,3,2,2,322,7,New & Promising
3584,1,478.91,256,2,2,1,221,5,At Risk
3586,1,3007.06,201,2,2,4,224,8,At Risk
3590,1,996.11,26,5,2,2,522,9,New & Promising
3592,1,263.01,147,3,2,1,321,6,New & Promising
3593,3,3994.54,227,2,5,5,255,12,At Risk
3594,1,839.79,277,1,2,2,122,5,Lost
3595,1,544.64,169,3,2,1,321,6,New & Promising
3597,2,2591.53,21,5,4,4,544,13,Champions
3598,1,940.04,167,3,2,2,322,7,New & Promising
3599,1,187.98,141,3,2,1,321,6,New & Promising
3600,2,1794.19,164,3,4,3,343,10,Loyal
3605,1,341.07,345,1,2,1,121,4,Lost
3608,1,620.78,263,2,2,1,221,5,At Risk
3609,2,3116.0299999999997,94,4,4,4,444,12,Champions
3613,2,5662.04,312,1,4,5,145,10,Lost
3617,1,2846.45,119,4,2,4,424,10,New & Promising
3619,2,3243.06,29,5,4,4,544,13,Champions
3621,2,6670.0,268,2,4,5,245,11,At Risk
3622,1,224.89,263,2,2,1,221,5,At Risk
3623,1,3065.9,70,4,2,4,424,10,New & Promising
3624,1,168.82,335,1,2,1,121,4,Lost
3626,1,1101.24,332,1,2,2,122,5,Lost
3627,1,4768.74,82,4,2,5,425,11,New & Promising
3629,1,4764.84,328,1,2,5,125,8,Lost
3630,2,9547.78,19,5,4,5,545,14,Champions
3632,1,1977.56,124,3,2,3,323,8,New & Promising
3634,1,317.66,75,4,2,1,421,7,New & Promising
3635,1,1303.14,328,1,2,2,122,5,Lost
3638,3,9572.16,312,1,5,5,155,11,Lost
3639,2,6934.1900000000005,101,4,4,5,445,13,Champions
3640,1,640.66,339,1,2,1,121,4,Lost
3642,2,3481.49,152,3,4,4,344,11,Loyal
3645,2,11806.82,8,5,4,5,545,14,Champions
3647,1,1677.22,237,2,2,3,223,7,At Risk
3649,1,3040.89,76,4,2,4,424,10,New & Promising
3651,1,317.03,170,3,2,1,321,6,New & Promising
3654,1,3644.12,234,2,2,4,224,8,At Risk
3656,2,2618.1800000000003,122,4,4,4,444,12,Champions
3657,1,2605.69,40,5,2,4,524,11,New & Promising
3658,3,4867.0,156,3,5,5,355,13,Loyal
3660,1,747.12,18,5,2,1,521,8,New & Promising
3661,1,947.05,63,4,2,2,422,8,New & Promising
3662,1,6559.04,218,2,2,5,225,9,At Risk
3665,2,7405.12,190,2,4,5,245,11,At Risk
3666,2,1620.78,228,2,4,3,243,9,At Risk
3667,1,1210.41,222,2,2,2,222,6,At Risk
3669,1,962.27,234,2,2,2,222,6,At Risk
3672,1,559.71,159,3,2,1,321,6,New & Promising
3676,1,1690.0,251,2,2,3,223,7,At Risk
3680,2,3406.58,301,1,4,4,144,9,Lost
3681,1,3297.92,353,1,2,4,124,7,Lost
3682,1,2922.6,92,4,2,4,424,10,New & Promising
3686,1,1174.43,77,4,2,2,422,8,New & Promising
3688,1,504.6,333,1,2,1,121,4,Lost
3690,1,5307.62,263,2,2,5,225,9,At Risk
3691,2,1492.97,214,2,4,3,243,9,At Risk
3693,1,3024.68,140,3,2,4,324,9,New & Promising
3697,1,2325.48,153,3,2,3,323,8,New & Promising
3699,1,318.05,79,4,2,1,421,7,New & Promising
3701,1,542.49,358,1,2,1,121,4,Lost
3705,1,232.75,136,3,2,1,321,6,New & Promising
3706,1,1081.96,139,3,2,2,322,7,New & Promising
3711,1,202.3,343,1,2,1,121,4,Lost
3713,1,1173.89,73,4,2,2,422,8,New & Promising
3715,2,5040.16,37,5,4,5,545,14,Champions
3716,1,1167.95,118,4,2,2,422,8,New & Promising
3717,1,701.42,277,1,2,1,121,4,Lost
3718,2,1744.21,121,4,4,3,443,11,Champions
3720,2,3747.54,55,5,4,4,544,13,Champions
3722,1,3429.88,329,1,2,4,124,7,Lost
3725,1,676.94,207,2,2,1,221,5,At Risk
3726,1,6909.44,140,3,2,5,325,10,New & Promising
3727,1,2799.69,189,3,2,4,324,9,New & Promising
3728,1,254.29,132,3,2,1,321,6,New & Promising
3732,1,1229.92,364,1,2,2,122,5,Lost
3733,1,807.14,233,2,2,2,222,6,At Risk
3735,1,110.17,237,2,2,1,221,5,At Risk
3741,3,6094.389999999999,44,5,5,5,555,15,Champions
3742,1,1125.14,340,1,2,2,122,5,Lost
3745,1,896.08,140,3,2,2,322,7,New & Promising
3746,2,9284.9,76,4,4,5,445,13,Champions
3750,1,650.18,273,2,2,1,221,5,At Risk
3751,1,2637.54,60,4,2,4,424,10,New & Promising
3752,2,3028.48,297,1,4,4,144,9,Lost
3753,1,569.7,11,5,2,1,521,8,New & Promising
3754,1,623.83,137,3,2,1,321,6,New & Promising
3761,2,2952.99,1,5,4,4,544,13,Champions
3763,1,915.39,61,4,2,2,422,8,New & Promising
3765,2,2730.73,38,5,4,4,544,13,Champions
3767,3,7697.549999999999,186,3,5,5,355,13,Loyal
3768,1,2236.3,57,5,2,3,523,10,New & Promising
3769,2,1289.65,45,5,4,2,542,11,Champions
3772,1,674.32,39,5,2,1,521,8,New & Promising
3773,1,437.63,175,3,2,1,321,6,New & Promising
3774,1,2699.41,223,2,2,4,224,8,At Risk
3775,2,4084.83,110,4,4,5,445,13,Champions
3777,2,3038.35,177,3,4,4,344,11,Loyal
3779,1,2386.57,360,1,2,4,124,7,Lost
3783,1,604.38,208,2,2,1,221,5,At Risk
3784,2,1658.4,86,4,4,3,443,11,Champions
3788,1,929.44,324,1,2,2,122,5,Lost
3790,1,1459.87,235,2,2,3,223,7,At Risk
3792,2,3030.7200000000003,168,3,4,4,344,11,Loyal
3793,3,3480.98,195,2,5,4,254,11,At Risk
3796,1,2238.27,328,1,2,3,123,6,Lost
3798,1,205.98,334,1,2,1,121,4,Lost
3799,2,6810.64,58,5,4,5,545,14,Champions
3801,1,821.75,365,1,2,2,122,5,Lost
3802,1,2927.54,280,1,2,4,124,7,Lost
3803,2,3018.73,142,3,4,4,344,11,Loyal
3804,1,1918.85,198,2,2,3,223,7,At Risk
3806,2,3081.5,112,4,4,4,444,12,Champions
3812,2,2872.67,126,3,4,4,344,11,Loyal
3813,1,744.09,355,1,2,1,121,4,Lost
3816,1,3193.45,272,2,2,4,224,8,At Risk
3818,1,3395.26,44,5,2,4,524,11,New & Promising
3821,2,2830.43,48,5,4,4,544,13,Champions
3822,1,505.58,326,1,2,1,121,4,Lost
3823,1,2194.52,72,4,2,3,423,9,New & Promising
3824,3,3904.47,49,5,5,5,555,15,Champions
3827,3,6372.849999999999,49,5,5,5,555,15,Champions
3828,1,950.18,326,1,2,2,122,5,Lost
3829,1,564.28,83,4,2,1,421,7,New & Promising
3830,1,1358.58,22,5,2,2,522,9,New & Promising
3831,1,7265.12,150,3,2,5,325,10,New & Promising
3832,1,6699.59,147,3,2,5,325,10,New & Promising
3833,1,5109.3,68,4,2,5,425,11,New & Promising
3834,1,968.5,69,4,2,2,422,8,New & Promising
3835,1,3122.06,122,4,2,4,424,10,New & Promising
3839,1,903.92,159,3,2,2,322,7,New & Promising
3844,1,2859.8,53,5,2,4,524,11,New & Promising
3845,2,2819.12,34,5,4,4,544,13,Champions
3846,1,1652.19,137,3,2,3,323,8,New & Promising
3847,1,4909.18,298,1,2,5,125,8,Lost
3848,2,5083.42,199,2,4,5,245,11,At Risk
3849,1,2315.04,322,1,2,3,123,6,Lost
3850,1,3675.3,121,4,2,4,424,10,New & Promising
3851,1,2101.57,167,3,2,3,323,8,New & Promising
3852,1,1110.02,249,2,2,2,222,6,At Risk
3854,1,652.25,329,1,2,1,121,4,Lost
3857,1,2698.49,81,4,2,4,424,10,New & Promising
3858,1,1594.4,199,2,2,3,223,7,At Risk
3860,1,2441.37,176,3,2,4,324,9,New & Promising
3861,1,470.39,138,3,2,1,321,6,New & Promising
3862,1,3433.82,265,2,2,4,224,8,At Risk
3863,1,244.54,305,1,2,1,121,4,Lost
3870,1,6415.09,171,3,2,5,325,10,New & Promising
3872,1,3073.8,159,3,2,4,324,9,New & Promising
3874,1,1674.7,46,5,2,3,523,10,New & Promising
3876,1,4145.45,125,3,2,5,325,10,New & Promising
3880,1,461.33,352,1,2,1,121,4,Lost
3881,1,4236.88,285,1,2,5,125,8,Lost
3883,2,4394.8,152,3,4,5,345,12,Loyal
3884,1,4545.56,190,2,2,5,225,9,At Risk
3885,1,3134.36,363,1,2,4,124,7,Lost
3886,1,2776.48,294,1,2,4,124,7,Lost
3887,1,4259.91,97,4,2,5,425,11,New & Promising
3888,2,1600.38,195,2,4,3,243,9,At Risk
3889,1,1150.2,353,1,2,2,122,5,Lost
3890,1,3330.18,321,1,2,4,124,7,Lost
3891,1,1779.52,162,3,2,3,323,8,New & Promising
3892,2,2469.43,79,4,4,4,444,12,Champions
3893,1,413.16,238,2,2,1,221,5,At Risk
3894,1,4068.51,231,2,2,5,225,9,At Risk
3897,2,1052.3,89,4,4,2,442,10,Champions
3907,2,2540.27,262,2,4,4,244,10,At Risk
3908,1,1345.32,229,2,2,2,222,6,At Risk
3909,1,3640.35,293,1,2,4,124,7,Lost
3910,2,2581.38,172,3,4,4,344,11,Loyal
3914,1,4176.51,153,3,2,5,325,10,New & Promising
3915,1,1288.01,125,3,2,2,322,7,New & Promising
3916,1,2369.47,227,2,2,3,223,7,At Risk
3918,1,1907.28,15,5,2,3,523,10,New & Promising
3920,1,1047.76,129,3,2,2,322,7,New & Promising
3921,1,1324.54,147,3,2,2,322,7,New & Promising
3922,1,1124.12,261,2,2,2,222,6,At Risk
3923,1,318.92,224,2,2,1,221,5,At Risk
3924,2,2837.02,8,5,4,4,544,13,Champions
3927,2,8560.12,65,4,4,5,445,13,Champions
3928,1,490.16,269,2,2,1,221,5,At Risk
3930,1,1088.14,116,4,2,2,422,8,New & Promising
3931,1,1234.71,339,1,2,2,122,5,Lost
3933,1,1443.76,47,5,2,3,523,10,New & Promising
3934,3,5505.83,138,3,5,5,355,13,Loyal
3935,1,6430.12,122,4,2,5,425,11,New & Promising
3936,2,1458.47,39,5,4,3,543,12,Champions
3937,1,464.54,212,2,2,1,221,5,At Risk
3938,1,3931.06,38,5,2,5,525,12,New & Promising
3939,1,4369.58,114,4,2,5,425,11,New & Promising
3941,1,1630.36,41,5,2,3,523,10,New & Promising
3942,1,730.25,7,5,2,1,521,8,New & Promising
3943,1,1311.95,98,4,2,2,422,8,New & Promising
3944,1,683.05,252,2,2,1,221,5,At Risk
3945,1,427.77,284,1,2,1,121,4,Lost
3947,1,543.58,172,3,2,1,321,6,New & Promising
3948,1,2062.9,205,2,2,3,223,7,At Risk
3950,2,9031.64,34,5,4,5,545,14,Champions
3956,1,378.45,208,2,2,1,221,5,At Risk
3961,1,862.45,62,4,2,2,422,8,New & Promising
3962,2,3816.76,44,5,4,4,544,13,Champions
3964,1,404.17,316,1,2,1,121,4,Lost
3966,2,4789.88,144,3,4,5,345,12,Loyal
3967,1,680.25,210,2,2,1,221,5,At Risk
3968,1,199.8,176,3,2,1,321,6,New & Promising
3970,1,1755.35,59,4,2,3,423,9,New & Promising
3973,2,1321.01,59,4,4,2,442,10,Champions
3975,1,1413.24,131,3,2,3,323,8,New & Promising
3976,2,6368.5599999999995,278,1,4,5,145,10,Lost
3978,1,1462.08,13,5,2,3,523,10,New & Promising
3979,1,1357.1,96,4,2,2,422,8,New & Promising
3980,2,5666.77,207,2,4,5,245,11,At Risk
3982,1,2393.76,278,1,2,4,124,7,Lost
3985,1,2319.93,299,1,2,3,123,6,Lost
3988,2,4183.2,47,5,4,5,545,14,Champions
3989,2,4387.52,89,4,4,5,445,13,Champions
3990,1,911.58,11,5,2,2,522,9,New & Promising
3991,1,2342.56,217,2,2,3,223,7,At Risk
3992,1,337.88,3,5,2,1,521,8,New & Promising
3999,1,2157.54,236,2,2,3,223,7,At Risk
4003,1,899.28,337,1,2,2,122,5,Lost
4004,3,11708.76,295,1,5,5,155,11,Lost
4007,1,2343.08,62,4,2,3,423,9,New & Promising
4009,1,4003.56,273,2,2,5,225,9,At Risk
4012,1,3915.48,274,2,2,5,225,9,At Risk
4013,2,1972.88,13,5,4,3,543,12,Champions
4015,1,1574.48,324,1,2,3,123,6,Lost
4017,1,1952.4,45,5,2,3,523,10,New & Promising
4018,1,249.86,250,2,2,1,221,5,At Risk
4019,3,6437.1900000000005,53,5,5,5,555,15,Champions
4021,1,52.83,336,1,2,1,121,4,Lost
4024,1,2207.74,346,1,2,3,123,6,Lost
4026,2,1639.45,31,5,4,3,543,12,Champions
4027,1,1179.36,19,5,2,2,522,9,New & Promising
4028,2,5048.360000000001,117,4,4,5,445,13,Champions
4029,1,1469.52,261,2,2,3,223,7,At Risk
4034,1,571.17,238,2,2,1,221,5,At Risk
4037,1,664.41,78,4,2,1,421,7,New & Promising
4043,1,2557.87,49,5,2,4,524,11,New & Promising
4049,1,1857.63,306,1,2,3,123,6,Lost
4050,1,556.25,78,4,2,1,421,7,New & Promising
4052,1,1791.86,50,5,2,3,523,10,New & Promising
4053,1,741.15,46,5,2,1,521,8,New & Promising
4054,2,1499.75,76,4,4,3,443,11,Champions
4056,1,1388.4,6,5,2,2,522,9,New & Promising
4057,3,1832.0,43,5,5,3,553,13,Champions
4059,2,4818.08,227,2,4,5,245,11,At Risk
4060,1,1658.27,168,3,2,3,323,8,New & Promising
4061,1,3396.89,130,3,2,4,324,9,New & Promising
4062,1,1836.99,290,1,2,3,123,6,Lost
4065,1,1786.8,192,2,2,3,223,7,At Risk
4067,1,3567.62,244,2,2,4,224,8,At Risk
4070,1,6676.36,27,5,2,5,525,12,New & Promising
4071,2,2540.1,74,4,4,4,444,12,Champions
4072,1,3269.61,72,4,2,4,424,10,New & Promising
4074,1,1346.17,151,3,2,2,322,7,New & Promising
4077,1,210.68,91,4,2,1,421,7,New & Promising
4079,2,3955.5099999999998,83,4,4,5,445,13,Champions
4080,1,4065.77,95,4,2,5,425,11,New & Promising
4083,5,8232.84,127,3,5,5,355,13,Loyal
4085,1,3217.4,315,1,2,4,124,7,Lost
4087,1,741.99,39,5,2,1,521,8,New & Promising
4089,1,5932.46,115,4,2,5,425,11,New & Promising
4090,1,1444.09,261,2,2,3,223,7,At Risk
4092,1,3916.67,168,3,2,5,325,10,New & Promising
4094,1,588.27,335,1,2,1,121,4,Lost
4096,1,4301.07,272,2,2,5,225,9,At Risk
4098,1,5001.84,87,4,2,5,425,11,New & Promising
4099,1,2414.06,153,3,2,4,324,9,New & Promising
4104,2,4315.97,61,4,4,5,445,13,Champions
4105,2,4288.38,150,3,4,5,345,12,Loyal
4108,1,1312.99,99,4,2,2,422,8,New & Promising
4118,1,2096.38,54,5,2,3,523,10,New & Promising
4122,2,3769.7599999999998,97,4,4,4,444,12,Champions
4124,1,1192.32,340,1,2,2,122,5,Lost
4130,2,3697.2200000000003,165,3,5,4,354,12,Loyal
4131,1,607.71,46,5,2,1,521,8,New & Promising
4132,1,1157.08,296,1,2,2,122,5,Lost
4136,2,1630.75,236,2,5,3,253,10,At Risk
4138,2,2299.74,24,5,5,3,553,13,Champions
4139,1,1271.76,261,2,2,2,222,6,At Risk
4140,1,3213.84,350,1,2,4,124,7,Lost
4143,1,3290.92,153,3,2,4,324,9,New & Promising
4145,1,1245.78,69,4,2,2,422,8,New & Promising
4146,1,6681.54,304,1,2,5,125,8,Lost
4148,1,1473.2,149,3,2,3,323,8,New & Promising
4150,1,1815.75,332,1,2,3,123,6,Lost
4152,2,8320.56,30,5,5,5,555,15,Champions
4153,1,1728.76,222,2,2,3,223,7,At Risk
4158,1,596.49,286,1,2,1,121,4,Lost
4161,1,5184.08,245,2,2,5,225,9,At Risk
4162,3,8425.67,24,5,5,5,555,15,Champions
4164,1,542.22,9,5,2,1,521,8,New & Promising
4165,1,3750.87,102,4,2,4,424,10,New & Promising
4167,2,868.72,18,5,5,2,552,12,Champions
4168,2,6306.76,170,3,5,5,355,13,Loyal
4169,3,3673.29,109,4,5,4,454,13,Champions
4170,1,2308.1,237,2,2,3,223,7,At Risk
4175,1,4287.3,184,3,2,5,325,10,New & Promising
4176,1,496.25,361,1,2,1,121,4,Lost
4177,1,2418.4,263,2,2,4,224,8,At Risk
4178,1,1395.26,18,5,2,2,522,9,New & Promising
4179,2,2921.35,294,1,5,4,154,10,Lost
4180,1,1669.84,141,3,2,3,323,8,New & Promising
4184,1,1930.11,54,5,2,3,523,10,New & Promising
4185,1,5984.71,360,1,2,5,125,8,Lost
4187,2,4956.900000000001,250,2,5,5,255,12,At Risk
4190,2,2516.34,164,3,5,4,354,12,Loyal
4192,2,2515.1,281,1,5,4,154,10,Lost
4193,1,2965.89,31,5,2,4,524,11,New & Promising
4195,1,1201.96,309,1,2,2,122,5,Lost
4199,1,7250.68,245,2,2,5,225,9,At Risk
4203,1,1047.03,5,5,2,2,522,9,New & Promising
4205,1,926.28,356,1,2,2,122,5,Lost
4209,1,1557.32,303,1,2,3,123,6,Lost
4210,1,462.73,105,4,2,1,421,7,New & Promising
4211,1,2203.68,77,4,2,3,423,9,New & Promising
4212,1,1973.96,357,1,2,3,123,6,Lost
4213,1,688.26,279,1,2,1,121,4,Lost
4215,1,3273.55,215,2,2,4,224,8,At Risk
4218,2,2586.7,132,3,5,4,354,12,Loyal
4219,1,868.6,334,1,2,2,122,5,Lost
4221,1,1375.28,159,3,2,2,322,7,New & Promising
4223,1,302.58,106,4,2,1,421,7,New & Promising
4226,1,3746.3,71,4,2,4,424,10,New & Promising
4227,1,3564.21,220,2,2,4,224,8,At Risk
4228,1,977.43,324,1,2,2,122,5,Lost
4229,1,1200.71,109,4,2,2,422,8,New & Promising
4234,1,636.91,61,4,2,1,421,7,New & Promising
4236,1,3526.62,30,5,2,4,524,11,New & Promising
4237,1,509.78,188,3,2,1,321,6,New & Promising
4238,3,7986.4,82,4,5,5,455,14,Champions
4240,1,2616.22,126,3,2,4,324,9,New & Promising
4242,1,1817.49,300,1,2,3,123,6,Lost
4243,2,4260.97,164,3,5,5,355,13,Loyal
4244,1,2282.56,342,1,2,3,123,6,Lost
4245,3,1619.72,69,4,5,3,453,12,Champions
4246,1,1663.83,136,3,2,3,323,8,New & Promising
4247,1,1152.74,342,1,2,2,122,5,Lost
4249,1,1963.58,91,4,2,3,423,9,New & Promising
4251,2,5128.53,27,5,5,5,555,15,Champions
4252,1,1997.42,210,2,2,3,223,7,At Risk
4254,4,4072.35,5,5,5,5,555,15,Champions
4258,1,2097.84,132,3,2,3,323,8,New & Promising
4262,1,2245.91,87,4,2,3,423,9,New & Promising
4263,1,1729.49,105,4,2,3,423,9,New & Promising
4265,1,6237.02,106,4,2,5,425,11,New & Promising
4268,1,2126.4,8,5,2,3,523,10,New & Promising
4269,2,823.76,18,5,5,2,552,12,Champions
4270,1,2175.73,187,3,2,3,323,8,New & Promising
4272,1,1733.94,183,3,2,3,323,8,New & Promising
4273,1,1424.13,185,3,2,3,323,8,New & Promising
4278,1,1409.9,77,4,2,3,423,9,New & Promising
4283,2,4764.04,257,2,5,5,255,12,At Risk
4285,1,1462.23,335,1,2,3,123,6,Lost
