customer_id,total_orders,total_revenue,avg_order_value,product_category,device_type,marketing_channel,lifespan_days,lifespan_months,purchase_freq_monthly,predicted_clv,historical_clv,clv_tier
5479,1,2663.02,2663.02,Home & Kitchen,Desktop,Paid Ads,1,0.03,5.0,159781.2,2663.02,Platinum
5480,1,1075.73,1075.73,Home & Kitchen,Tablet,Referral,1,0.03,5.0,64543.8,1075.73,Gold
5484,2,4552.2,2276.1,Home & Kitchen,Mobile,Paid Ads,159,5.3,0.3774,10308.0,4552.2,Bronze
5485,2,2295.85,1147.925,Beauty & Personal Care,Desktop,Email Campaign,20,0.67,2.9851,41120.05,2295.85,Silver
5486,1,859.6,859.6,Home & Kitchen,Desktop,Paid Ads,1,0.03,5.0,51576.0,859.6,Silver
5488,1,943.28,943.28,Toys & Baby,Mobile,Social Media,1,0.03,5.0,56596.8,943.28,Gold
5489,1,4844.2,4844.2,Beauty & Personal Care,Desktop,Referral,1,0.03,5.0,290652.0,4844.2,Platinum
5490,1,626.14,626.14,Toys & Baby,Mobile,Direct,1,0.03,5.0,37568.4,626.14,Silver
5493,1,1158.28,1158.28,Fashion,Desktop,Direct,1,0.03,5.0,69496.8,1158.28,Gold
5496,1,3870.3,3870.3,Grocery,Desktop,Social Media,1,0.03,5.0,232218.0,3870.3,Platinum
5498,1,5022.84,5022.84,Home & Kitchen,Mobile,Referral,1,0.03,5.0,301370.4,5022.84,Platinum
5500,1,1184.51,1184.51,Electronics,Tablet,Referral,1,0.03,5.0,71070.6,1184.51,Gold
5502,1,1496.63,1496.63,Beauty & Personal Care,Desktop,Email Campaign,1,0.03,5.0,89797.8,1496.63,Gold
5503,1,442.61,442.61,Grocery,Desktop,Social Media,1,0.03,5.0,26556.6,442.61,Silver
5504,1,2470.05,2470.05,Toys & Baby,Mobile,Email Campaign,1,0.03,5.0,148203.0,2470.05,Platinum
5505,2,2380.4700000000003,1190.2350000000001,Beauty & Personal Care,Desktop,Email Campaign,32,1.07,1.8692,26697.45,2380.47,Silver
5508,2,4799.0599999999995,2399.5299999999997,Electronics,Desktop,Paid Ads,35,1.17,1.7094,49221.08,4799.06,Silver
5509,1,316.54,316.54,Sports & Fitness,Mobile,Email Campaign,1,0.03,5.0,18992.4,316.54,Bronze
5513,1,3092.52,3092.52,Home & Kitchen,Mobile,Direct,1,0.03,5.0,185551.2,3092.52,Platinum
5514,2,5784.89,2892.445,Sports & Fitness,Desktop,Direct,202,6.73,0.2972,10315.62,5784.89,Bronze
5515,1,3339.2,3339.2,Toys & Baby,Desktop,Direct,1,0.03,5.0,200352.0,3339.2,Platinum
5516,1,950.89,950.89,Toys & Baby,Mobile,Paid Ads,1,0.03,5.0,57053.4,950.89,Gold
5518,2,4699.67,2349.835,Electronics,Desktop,Direct,56,1.87,1.0695,30157.78,4699.67,Silver
5519,1,1929.7,1929.7,Grocery,Tablet,Direct,1,0.03,5.0,115782.0,1929.7,Gold
5521,1,2050.89,2050.89,Beauty & Personal Care,Desktop,Paid Ads,1,0.03,5.0,123053.4,2050.89,Gold
5522,2,1226.31,613.155,Fashion,Desktop,Direct,121,4.03,0.4963,3651.71,1226.31,Bronze
5525,1,4709.6,4709.6,Toys & Baby,Desktop,Referral,1,0.03,5.0,282576.0,4709.6,Platinum
5526,1,395.05,395.05,Electronics,Desktop,Email Campaign,1,0.03,5.0,23703.0,395.05,Silver
5527,1,3662.71,3662.71,Books,Desktop,Paid Ads,1,0.03,5.0,219762.6,3662.71,Platinum
5528,1,1233.59,1233.59,Books,Desktop,Direct,1,0.03,5.0,74015.4,1233.59,Gold
5529,1,6006.6,6006.6,Toys & Baby,Mobile,Referral,1,0.03,5.0,360396.0,6006.6,Platinum
5531,1,508.56,508.56,Books,Mobile,Direct,1,0.03,5.0,30513.6,508.56,Silver
5532,1,3069.25,3069.25,Electronics,Desktop,Direct,1,0.03,5.0,184155.0,3069.25,Platinum
5533,3,4167.73,1389.243333333333,Beauty & Personal Care,Desktop,Social Media,248,8.27,0.3628,6048.21,4167.73,Bronze
5534,2,5666.76,2833.38,Books,Mobile,Organic Search,266,8.87,0.2255,7667.13,5666.76,Bronze
5537,1,1249.43,1249.43,Beauty & Personal Care,Mobile,Referral,1,0.03,5.0,74965.8,1249.43,Gold
5538,2,940.72,470.36,Electronics,Desktop,Direct,41,1.37,1.4599,8240.14,940.72,Bronze
5540,1,580.56,580.56,Sports & Fitness,Mobile,Organic Search,1,0.03,5.0,34833.6,580.56,Silver
5541,1,643.98,643.98,Books,Desktop,Direct,1,0.03,5.0,38638.8,643.98,Silver
5544,1,591.86,591.86,Fashion,Mobile,Organic Search,1,0.03,5.0,35511.6,591.86,Silver
5545,1,644.84,644.84,Electronics,Mobile,Organic Search,1,0.03,5.0,38690.4,644.84,Silver
5552,1,1091.95,1091.95,Grocery,Desktop,Social Media,1,0.03,5.0,65517.0,1091.95,Gold
5553,2,7667.139999999999,3833.5699999999997,Grocery,Mobile,Social Media,8,0.27,5.0,230014.2,7667.14,Platinum
5557,4,6930.64,1732.66,Books,Desktop,Social Media,264,8.8,0.4545,9449.93,6930.64,Bronze
5558,1,330.65,330.65,Electronics,Desktop,Organic Search,1,0.03,5.0,19839.0,330.65,Silver
5560,1,2349.4,2349.4,Books,Desktop,Organic Search,1,0.03,5.0,140964.0,2349.4,Platinum
5561,2,3559.89,1779.945,Beauty & Personal Care,Mobile,Email Campaign,104,3.47,0.5764,12311.52,3559.89,Bronze
5568,1,791.84,791.84,Electronics,Desktop,Social Media,1,0.03,5.0,47510.4,791.84,Silver
5569,1,1486.43,1486.43,Grocery,Desktop,Email Campaign,1,0.03,5.0,89185.8,1486.43,Gold
5573,2,3589.67,1794.835,Grocery,Desktop,Email Campaign,202,6.73,0.2972,6401.1,3589.67,Bronze
5574,2,3038.9300000000003,1519.4650000000001,Beauty & Personal Care,Desktop,Paid Ads,239,7.97,0.2509,4574.81,3038.93,Bronze
5578,1,3571.08,3571.08,Toys & Baby,Mobile,Paid Ads,1,0.03,5.0,214264.8,3571.08,Platinum
5580,1,1790.6,1790.6,Beauty & Personal Care,Desktop,Social Media,1,0.03,5.0,107436.0,1790.6,Gold
5581,2,7678.41,3839.205,Beauty & Personal Care,Desktop,Email Campaign,70,2.33,0.8584,39546.88,7678.41,Silver
5587,2,1328.86,664.43,Fashion,Desktop,Organic Search,27,0.9,2.2222,17717.96,1328.86,Bronze
5593,1,3227.0,3227.0,Books,Desktop,Social Media,1,0.03,5.0,193620.0,3227.0,Platinum
5595,3,3271.27,1090.4233333333334,Home & Kitchen,Mobile,Social Media,199,6.63,0.4525,5921.0,3271.27,Bronze
5596,1,2303.3,2303.3,Fashion,Tablet,Referral,1,0.03,5.0,138198.0,2303.3,Platinum
5597,2,1570.8000000000002,785.4000000000001,Sports & Fitness,Desktop,Organic Search,54,1.8,1.1111,10471.9,1570.8,Bronze
5599,1,390.62,390.62,Sports & Fitness,Desktop,Organic Search,1,0.03,5.0,23437.2,390.62,Silver
5601,2,5046.88,2523.44,Beauty & Personal Care,Desktop,Direct,12,0.4,5.0,151406.4,5046.88,Platinum
5605,1,1793.48,1793.48,Books,Desktop,Direct,1,0.03,5.0,107608.8,1793.48,Gold
5606,1,1151.22,1151.22,Toys & Baby,Desktop,Email Campaign,1,0.03,5.0,69073.2,1151.22,Gold
5607,1,1332.66,1332.66,Toys & Baby,Desktop,Paid Ads,1,0.03,5.0,79959.6,1332.66,Gold
5609,1,2748.3,2748.3,Books,Mobile,Paid Ads,1,0.03,5.0,164898.0,2748.3,Platinum
5610,1,277.34,277.34,Books,Desktop,Direct,1,0.03,5.0,16640.4,277.34,Bronze
5611,1,1745.14,1745.14,Electronics,Mobile,Referral,1,0.03,5.0,104708.4,1745.14,Gold
5612,1,475.44,475.44,Sports & Fitness,Tablet,Paid Ads,1,0.03,5.0,28526.4,475.44,Silver
5614,1,563.73,563.73,Beauty & Personal Care,Mobile,Social Media,1,0.03,5.0,33823.8,563.73,Silver
5615,2,2101.19,1050.595,Books,Mobile,Organic Search,124,4.13,0.4843,6105.64,2101.19,Bronze
5617,1,278.64,278.64,Sports & Fitness,Mobile,Direct,1,0.03,5.0,16718.4,278.64,Bronze
5627,1,3737.79,3737.79,Toys & Baby,Mobile,Referral,1,0.03,5.0,224267.4,3737.79,Platinum
5630,2,1151.0900000000001,575.5450000000001,Beauty & Personal Care,Desktop,Paid Ads,328,10.93,0.183,1263.9,1151.09,Bronze
5631,1,499.9,499.9,Fashion,Desktop,Organic Search,1,0.03,5.0,29994.0,499.9,Silver
5634,1,254.67,254.67,Fashion,Mobile,Organic Search,1,0.03,5.0,15280.2,254.67,Bronze
5635,2,8180.68,4090.34,Books,Desktop,Email Campaign,166,5.53,0.3617,17753.71,8180.68,Bronze
5639,1,1712.44,1712.44,Sports & Fitness,Desktop,Email Campaign,1,0.03,5.0,102746.4,1712.44,Gold
5640,1,459.4,459.4,Sports & Fitness,Mobile,Email Campaign,1,0.03,5.0,27564.0,459.4,Silver
5642,1,548.44,548.44,Books,Desktop,Social Media,1,0.03,5.0,32906.4,548.44,Silver
5643,2,1160.69,580.345,Electronics,Mobile,Referral,160,5.33,0.3752,2612.95,1160.69,Bronze
5644,1,1070.96,1070.96,Sports & Fitness,Desktop,Social Media,1,0.03,5.0,64257.6,1070.96,Gold
5648,1,216.78,216.78,Sports & Fitness,Desktop,Social Media,1,0.03,5.0,13006.8,216.78,Bronze
5651,1,876.37,876.37,Grocery,Mobile,Email Campaign,1,0.03,5.0,52582.2,876.37,Silver
5652,2,2492.8999999999996,1246.4499999999998,Grocery,Desktop,Direct,164,5.47,0.3656,5468.43,2492.9,Bronze
5659,1,1153.28,1153.28,Books,Mobile,Paid Ads,1,0.03,5.0,69196.8,1153.28,Gold
5661,1,2823.96,2823.96,Home & Kitchen,Desktop,Paid Ads,1,0.03,5.0,169437.6,2823.96,Platinum
5665,1,469.09,469.09,Electronics,Desktop,Organic Search,1,0.03,5.0,28145.4,469.09,Silver
5666,1,946.73,946.73,Grocery,Desktop,Email Campaign,1,0.03,5.0,56803.8,946.73,Gold
5667,1,2610.47,2610.47,Toys & Baby,Tablet,Referral,1,0.03,5.0,156628.2,2610.47,Platinum
5668,1,2285.5,2285.5,Grocery,Mobile,Organic Search,1,0.03,5.0,137130.0,2285.5,Platinum
5669,3,4882.39,1627.4633333333334,Grocery,Desktop,Email Campaign,118,3.93,0.7634,14908.87,4882.39,Bronze
5671,1,1765.91,1765.91,Toys & Baby,Desktop,Organic Search,1,0.03,5.0,105954.6,1765.91,Gold
5673,1,1062.0,1062.0,Sports & Fitness,Mobile,Paid Ads,1,0.03,5.0,63720.0,1062.0,Gold
5674,2,1245.6399999999999,622.8199999999999,Grocery,Desktop,Organic Search,7,0.23,5.0,37369.2,1245.64,Silver
5675,1,1180.09,1180.09,Books,Mobile,Organic Search,1,0.03,5.0,70805.4,1180.09,Gold
5676,1,907.08,907.08,Books,Mobile,Direct,1,0.03,5.0,54424.8,907.08,Silver
5677,1,370.56,370.56,Grocery,Tablet,Email Campaign,1,0.03,5.0,22233.6,370.56,Silver
5679,1,3437.48,3437.48,Books,Mobile,Email Campaign,1,0.03,5.0,206248.8,3437.48,Platinum
5681,1,3379.94,3379.94,Books,Mobile,Paid Ads,1,0.03,5.0,202796.4,3379.94,Platinum
5682,1,1529.45,1529.45,Electronics,Desktop,Email Campaign,1,0.03,5.0,91767.0,1529.45,Gold
5684,2,3551.24,1775.62,Beauty & Personal Care,Desktop,Direct,231,7.7,0.2597,5533.54,3551.24,Bronze
5686,1,2532.53,2532.53,Beauty & Personal Care,Desktop,Organic Search,1,0.03,5.0,151951.8,2532.53,Platinum
5687,1,862.64,862.64,Grocery,Mobile,Direct,1,0.03,5.0,51758.4,862.64,Silver
5688,2,3969.02,1984.51,Beauty & Personal Care,Mobile,Email Campaign,114,3.8,0.5263,12533.37,3969.02,Bronze
5690,1,920.54,920.54,Home & Kitchen,Desktop,Email Campaign,1,0.03,5.0,55232.4,920.54,Silver
5694,1,2481.91,2481.91,Home & Kitchen,Desktop,Direct,1,0.03,5.0,148914.6,2481.91,Platinum
5696,1,3156.37,3156.37,Toys & Baby,Mobile,Email Campaign,1,0.03,5.0,189382.2,3156.37,Platinum
5697,1,345.63,345.63,Electronics,Desktop,Direct,1,0.03,5.0,20737.8,345.63,Silver
5698,1,2775.34,2775.34,Toys & Baby,Tablet,Email Campaign,1,0.03,5.0,166520.4,2775.34,Platinum
5702,1,294.26,294.26,Grocery,Tablet,Organic Search,1,0.03,5.0,17655.6,294.26,Bronze
5703,1,1401.94,1401.94,Fashion,Desktop,Organic Search,1,0.03,5.0,84116.4,1401.94,Gold
5707,1,2424.23,2424.23,Electronics,Desktop,Paid Ads,1,0.03,5.0,145453.8,2424.23,Platinum
5709,2,3759.04,1879.52,Fashion,Mobile,Referral,246,8.2,0.2439,5500.98,3759.04,Bronze
5710,2,6117.19,3058.595,Electronics,Desktop,Email Campaign,119,3.97,0.5038,18491.04,6117.19,Bronze
5714,1,422.94,422.94,Toys & Baby,Desktop,Referral,1,0.03,5.0,25376.4,422.94,Silver
5720,2,5847.68,2923.84,Books,Mobile,Direct,231,7.7,0.2597,9111.85,5847.68,Bronze
5722,1,1102.16,1102.16,Books,Desktop,Referral,1,0.03,5.0,66129.6,1102.16,Gold
5723,1,1612.0,1612.0,Books,Mobile,Email Campaign,1,0.03,5.0,96720.0,1612.0,Gold
5724,1,854.45,854.45,Books,Desktop,Social Media,1,0.03,5.0,51267.0,854.45,Silver
5725,2,4757.410000000001,2378.7050000000004,Books,Desktop,Paid Ads,171,5.7,0.3509,10016.25,4757.41,Bronze
5727,1,750.8,750.8,Books,Desktop,Email Campaign,1,0.03,5.0,45048.0,750.8,Silver
5729,1,992.72,992.72,Electronics,Desktop,Paid Ads,1,0.03,5.0,59563.2,992.72,Gold
5730,1,761.88,761.88,Toys & Baby,Desktop,Organic Search,1,0.03,5.0,45712.8,761.88,Silver
5736,1,361.68,361.68,Electronics,Desktop,Direct,1,0.03,5.0,21700.8,361.68,Silver
5737,1,1497.16,1497.16,Books,Mobile,Referral,1,0.03,5.0,89829.6,1497.16,Gold
5738,1,728.72,728.72,Books,Mobile,Direct,1,0.03,5.0,43723.2,728.72,Silver
5740,3,7861.7,2620.5666666666666,Grocery,Desktop,Email Campaign,63,2.1,1.4286,44924.9,7861.7,Silver
5742,1,2210.87,2210.87,Electronics,Desktop,Direct,1,0.03,5.0,132652.2,2210.87,Platinum
5745,1,257.17,257.17,Fashion,Mobile,Email Campaign,1,0.03,5.0,15430.2,257.17,Bronze
5747,1,712.32,712.32,Sports & Fitness,Desktop,Email Campaign,1,0.03,5.0,42739.2,712.32,Silver
5748,2,2531.29,1265.645,Beauty & Personal Care,Desktop,Paid Ads,20,0.67,2.9851,45336.92,2531.29,Silver
5749,2,1525.8200000000002,762.9100000000001,Electronics,Desktop,Organic Search,147,4.9,0.4082,3737.04,1525.82,Bronze
5751,2,1727.17,863.585,Electronics,Desktop,Email Campaign,75,2.5,0.8,8290.42,1727.17,Bronze
5754,2,2924.19,1462.095,Fashion,Desktop,Paid Ads,53,1.77,1.1299,19824.25,2924.19,Silver
5755,2,3578.55,1789.275,Electronics,Desktop,Organic Search,301,10.03,0.1994,4281.38,3578.55,Bronze
5756,2,6746.84,3373.42,Toys & Baby,Desktop,Email Campaign,22,0.73,2.7397,110905.91,6746.84,Gold
5757,2,6397.4,3198.7,Beauty & Personal Care,Desktop,Email Campaign,63,2.1,0.9524,36557.3,6397.4,Silver
5760,2,7326.25,3663.125,Books,Mobile,Direct,48,1.6,1.25,54946.88,7326.25,Silver
5763,2,3507.06,1753.53,Beauty & Personal Care,Desktop,Direct,52,1.73,1.1561,24327.07,3507.06,Silver
5764,1,617.48,617.48,Sports & Fitness,Desktop,Email Campaign,1,0.03,5.0,37048.8,617.48,Silver
5766,1,774.99,774.99,Toys & Baby,Desktop,Email Campaign,1,0.03,5.0,46499.4,774.99,Silver
5767,2,2244.07,1122.035,Fashion,Mobile,Email Campaign,213,7.1,0.2817,3792.93,2244.07,Bronze
5770,2,5324.23,2662.115,Fashion,Desktop,Email Campaign,1,0.03,5.0,159726.9,5324.23,Platinum
5771,2,4523.67,2261.835,Beauty & Personal Care,Desktop,Direct,288,9.6,0.2083,5653.68,4523.67,Bronze
5774,1,357.36,357.36,Fashion,Desktop,Email Campaign,1,0.03,5.0,21441.6,357.36,Silver
5775,1,186.55,186.55,Electronics,Desktop,Email Campaign,1,0.03,5.0,11193.0,186.55,Bronze
5776,2,3154.48,1577.24,Home & Kitchen,Desktop,Direct,55,1.83,1.0929,20685.19,3154.48,Silver
5777,1,2031.06,2031.06,Toys & Baby,Desktop,Organic Search,1,0.03,5.0,121863.6,2031.06,Gold
5778,2,6754.82,3377.41,Beauty & Personal Care,Desktop,Direct,125,4.17,0.4796,19437.67,6754.82,Silver
5779,1,5844.78,5844.78,Toys & Baby,Desktop,Direct,1,0.03,5.0,350686.8,5844.78,Platinum
5780,1,3272.59,3272.59,Toys & Baby,Desktop,Paid Ads,1,0.03,5.0,196355.4,3272.59,Platinum
5781,2,2517.3900000000003,1258.6950000000002,Sports & Fitness,Mobile,Direct,198,6.6,0.303,4576.62,2517.39,Bronze
5782,1,2711.56,2711.56,Toys & Baby,Mobile,Social Media,1,0.03,5.0,162693.6,2711.56,Platinum
5785,1,865.06,865.06,Sports & Fitness,Desktop,Paid Ads,1,0.03,5.0,51903.6,865.06,Silver
5787,1,2778.81,2778.81,Home & Kitchen,Mobile,Referral,1,0.03,5.0,166728.6,2778.81,Platinum
5791,1,1268.46,1268.46,Fashion,Desktop,Email Campaign,1,0.03,5.0,76107.6,1268.46,Gold
5792,1,958.41,958.41,Beauty & Personal Care,Desktop,Direct,1,0.03,5.0,57504.6,958.41,Gold
5793,3,7953.709999999999,2651.236666666666,Beauty & Personal Care,Mobile,Organic Search,263,8.77,0.3421,10883.86,7953.71,Bronze
5798,3,4788.68,1596.2266666666667,Electronics,Desktop,Direct,155,5.17,0.5803,11115.48,4788.68,Bronze
5799,1,361.09,361.09,Grocery,Desktop,Social Media,1,0.03,5.0,21665.4,361.09,Silver
5800,1,419.94,419.94,Sports & Fitness,Mobile,Email Campaign,1,0.03,5.0,25196.4,419.94,Silver
5801,1,495.59,495.59,Sports & Fitness,Desktop,Referral,1,0.03,5.0,29735.4,495.59,Silver
5804,2,2556.78,1278.39,Fashion,Desktop,Paid Ads,49,1.63,1.227,18823.01,2556.78,Bronze
5805,1,384.64,384.64,Fashion,Desktop,Direct,1,0.03,5.0,23078.4,384.64,Silver
5808,2,6736.77,3368.385,Books,Desktop,Email Campaign,96,3.2,0.625,25262.89,6736.77,Silver
5812,1,171.39,171.39,Fashion,Mobile,Referral,1,0.03,5.0,10283.4,171.39,Bronze
5813,1,1580.76,1580.76,Home & Kitchen,Tablet,Social Media,1,0.03,5.0,94845.6,1580.76,Gold
5817,1,742.07,742.07,Grocery,Desktop,Social Media,1,0.03,5.0,44524.2,742.07,Silver
5823,1,250.03,250.03,Grocery,Mobile,Social Media,1,0.03,5.0,15001.8,250.03,Bronze
5824,1,1914.12,1914.12,Grocery,Mobile,Email Campaign,1,0.03,5.0,114847.2,1914.12,Gold
5825,2,1723.68,861.84,Beauty & Personal Care,Mobile,Organic Search,165,5.5,0.3636,3760.38,1723.68,Bronze
5826,1,1313.32,1313.32,Sports & Fitness,Mobile,Direct,1,0.03,5.0,78799.2,1313.32,Gold
5827,1,6661.28,6661.28,Home & Kitchen,Tablet,Paid Ads,1,0.03,5.0,399676.8,6661.28,Platinum
5830,1,1014.56,1014.56,Toys & Baby,Desktop,Organic Search,1,0.03,5.0,60873.6,1014.56,Gold
5834,1,1543.69,1543.69,Toys & Baby,Desktop,Direct,1,0.03,5.0,92621.4,1543.69,Gold
5837,1,187.52,187.52,Sports & Fitness,Mobile,Direct,1,0.03,5.0,11251.2,187.52,Bronze
5838,2,4807.65,2403.825,Electronics,Desktop,Organic Search,138,4.6,0.4348,12542.2,4807.65,Bronze
5839,1,660.25,660.25,Toys & Baby,Tablet,Social Media,1,0.03,5.0,39615.0,660.25,Silver
5840,1,1668.56,1668.56,Electronics,Desktop,Organic Search,1,0.03,5.0,100113.6,1668.56,Gold
5845,1,2803.58,2803.58,Toys & Baby,Mobile,Organic Search,1,0.03,5.0,168214.8,2803.58,Platinum
5847,1,1229.98,1229.98,Home & Kitchen,Tablet,Paid Ads,1,0.03,5.0,73798.8,1229.98,Gold
5848,1,515.5,515.5,Fashion,Desktop,Email Campaign,1,0.03,5.0,30930.0,515.5,Silver
5850,1,1276.46,1276.46,Toys & Baby,Desktop,Email Campaign,1,0.03,5.0,76587.6,1276.46,Gold
5852,3,8973.34,2991.1133333333332,Beauty & Personal Care,Mobile,Organic Search,227,7.57,0.3963,14224.54,8973.34,Bronze
5858,2,5974.68,2987.34,Grocery,Desktop,Paid Ads,133,4.43,0.4515,16185.41,5974.68,Bronze
5860,2,4225.01,2112.505,Beauty & Personal Care,Desktop,Email Campaign,99,3.3,0.6061,15364.67,4225.01,Bronze
5863,2,3859.38,1929.69,Toys & Baby,Desktop,Organic Search,275,9.17,0.2181,5050.38,3859.38,Bronze
5864,2,1423.8500000000001,711.9250000000001,Home & Kitchen,Desktop,Email Campaign,63,2.1,0.9524,8136.45,1423.85,Bronze
5869,1,5321.72,5321.72,Toys & Baby,Desktop,Paid Ads,1,0.03,5.0,319303.2,5321.72,Platinum
5872,1,1639.93,1639.93,Fashion,Desktop,Organic Search,1,0.03,5.0,98395.8,1639.93,Gold
5875,1,4387.44,4387.44,Beauty & Personal Care,Desktop,Direct,1,0.03,5.0,263246.4,4387.44,Platinum
5876,1,2264.48,2264.48,Toys & Baby,Tablet,Direct,1,0.03,5.0,135868.8,2264.48,Platinum
5877,1,554.03,554.03,Beauty & Personal Care,Mobile,Paid Ads,1,0.03,5.0,33241.8,554.03,Silver
5880,2,4883.01,2441.505,Grocery,Desktop,Paid Ads,107,3.57,0.5602,16412.77,4883.01,Bronze
5884,1,684.24,684.24,Home & Kitchen,Desktop,Direct,1,0.03,5.0,41054.4,684.24,Silver
5885,1,84.96,84.96,Sports & Fitness,Desktop,Referral,1,0.03,5.0,5097.6,84.96,Bronze
5886,1,1609.88,1609.88,Beauty & Personal Care,Desktop,Direct,1,0.03,5.0,96592.8,1609.88,Gold
5888,1,464.76,464.76,Fashion,Mobile,Organic Search,1,0.03,5.0,27885.6,464.76,Silver
5889,3,5474.77,1824.9233333333334,Books,Desktop,Referral,200,6.67,0.4498,9850.21,5474.77,Bronze
5893,1,574.56,574.56,Fashion,Desktop,Organic Search,1,0.03,5.0,34473.6,574.56,Silver
5894,1,1318.08,1318.08,Home & Kitchen,Desktop,Social Media,1,0.03,5.0,79084.8,1318.08,Gold
5895,2,2113.96,1056.98,Electronics,Desktop,Email Campaign,243,8.1,0.2469,3131.62,2113.96,Bronze
5902,1,2075.62,2075.62,Beauty & Personal Care,Desktop,Social Media,1,0.03,5.0,124537.2,2075.62,Platinum
5903,1,1424.99,1424.99,Beauty & Personal Care,Tablet,Paid Ads,1,0.03,5.0,85499.4,1424.99,Gold
5904,2,2455.31,1227.655,Beauty & Personal Care,Desktop,Organic Search,59,1.97,1.0152,14955.78,2455.31,Bronze
5905,1,1440.58,1440.58,Fashion,Mobile,Email Campaign,1,0.03,5.0,86434.8,1440.58,Gold
5906,1,250.93,250.93,Beauty & Personal Care,Desktop,Referral,1,0.03,5.0,15055.8,250.93,Bronze
5909,2,6184.5,3092.25,Beauty & Personal Care,Desktop,Email Campaign,24,0.8,2.5,92767.5,6184.5,Gold
5910,1,796.09,796.09,Grocery,Mobile,Referral,1,0.03,5.0,47765.4,796.09,Silver
5915,1,5287.19,5287.19,Toys & Baby,Tablet,Paid Ads,1,0.03,5.0,317231.4,5287.19,Platinum
5918,2,3059.07,1529.535,Books,Desktop,Referral,101,3.37,0.5935,10893.35,3059.07,Bronze
5920,2,4470.3,2235.15,Electronics,Mobile,Email Campaign,48,1.6,1.25,33527.25,4470.3,Silver
5921,2,7634.02,3817.01,Grocery,Desktop,Email Campaign,36,1.2,1.6667,76341.73,7634.02,Gold
5923,1,1037.8,1037.8,Electronics,Tablet,Email Campaign,1,0.03,5.0,62268.0,1037.8,Gold
5924,3,3255.02,1085.0066666666667,Books,Mobile,Direct,304,10.13,0.2962,3856.55,3255.02,Bronze
5925,1,184.5,184.5,Electronics,Mobile,Social Media,1,0.03,5.0,11070.0,184.5,Bronze
5926,3,3734.0,1244.6666666666667,Beauty & Personal Care,Mobile,Email Campaign,230,7.67,0.3911,5841.47,3734.0,Bronze
5932,1,909.21,909.21,Electronics,Tablet,Organic Search,1,0.03,5.0,54552.6,909.21,Silver
5933,1,2290.32,2290.32,Beauty & Personal Care,Desktop,Direct,1,0.03,5.0,137419.2,2290.32,Platinum
5934,1,1934.72,1934.72,Sports & Fitness,Desktop,Social Media,1,0.03,5.0,116083.2,1934.72,Gold
5936,1,1344.64,1344.64,Fashion,Mobile,Email Campaign,1,0.03,5.0,80678.4,1344.64,Gold
5938,1,2953.72,2953.72,Fashion,Desktop,Paid Ads,1,0.03,5.0,177223.2,2953.72,Platinum
5939,1,4156.23,4156.23,Beauty & Personal Care,Desktop,Organic Search,1,0.03,5.0,249373.8,4156.23,Platinum
5941,1,2470.8,2470.8,Beauty & Personal Care,Desktop,Email Campaign,1,0.03,5.0,148248.0,2470.8,Platinum
5942,2,6460.49,3230.245,Books,Desktop,Paid Ads,47,1.57,1.2739,49380.11,6460.49,Silver
5943,1,475.63,475.63,Grocery,Mobile,Email Campaign,1,0.03,5.0,28537.8,475.63,Silver
5944,3,2372.7200000000003,790.9066666666668,Books,Desktop,Social Media,187,6.23,0.4815,4569.86,2372.72,Bronze
5946,1,2888.49,2888.49,Fashion,Mobile,Social Media,1,0.03,5.0,173309.4,2888.49,Platinum
5949,1,1833.37,1833.37,Toys & Baby,Desktop,Paid Ads,1,0.03,5.0,110002.2,1833.37,Gold
5952,3,10124.29,3374.763333333334,Books,Mobile,Email Campaign,172,5.73,0.5236,21204.31,10124.29,Silver
5956,1,5080.54,5080.54,Home & Kitchen,Mobile,Direct,1,0.03,5.0,304832.4,5080.54,Platinum
5958,1,1965.47,1965.47,Electronics,Mobile,Organic Search,1,0.03,5.0,117928.2,1965.47,Gold
5960,1,5352.26,5352.26,Toys & Baby,Mobile,Paid Ads,1,0.03,5.0,321135.6,5352.26,Platinum
5961,1,5472.29,5472.29,Toys & Baby,Desktop,Social Media,1,0.03,5.0,328337.4,5472.29,Platinum
5965,1,950.8,950.8,Books,Desktop,Email Campaign,1,0.03,5.0,57048.0,950.8,Gold
5970,1,1772.96,1772.96,Toys & Baby,Desktop,Referral,1,0.03,5.0,106377.6,1772.96,Gold
5972,1,1660.75,1660.75,Books,Mobile,Email Campaign,1,0.03,5.0,99645.0,1660.75,Gold
5973,2,1992.8,996.4,Home & Kitchen,Desktop,Direct,29,0.97,2.0619,24653.73,1992.8,Silver
5975,1,704.02,704.02,Home & Kitchen,Desktop,Paid Ads,1,0.03,5.0,42241.2,704.02,Silver
5976,1,173.72,173.72,Fashion,Desktop,Organic Search,1,0.03,5.0,10423.2,173.72,Bronze
5977,1,2180.96,2180.96,Toys & Baby,Mobile,Organic Search,1,0.03,5.0,130857.6,2180.96,Platinum
5979,3,2977.09,992.3633333333333,Fashion,Mobile,Direct,75,2.5,1.2,14290.03,2977.09,Bronze
5981,2,3929.55,1964.775,Books,Desktop,Organic Search,64,2.13,0.939,22139.08,3929.55,Silver
5982,1,1115.64,1115.64,Beauty & Personal Care,Desktop,Direct,1,0.03,5.0,66938.4,1115.64,Gold
